order_id,order_date,customer_name,customer_email,customer_city,product_name,category,unit_price,quantity
1249,2025-04-16,Camila Romero,camila.romero43@mail.com,Rosario,Hub USB-C,Periféricos,12500,4
1249,2025-04-16,Camila Romero,camila.romero43@mail.com,Rosario,Mochila para notebook,Accesorios,24000,4
1249,2025-04-16,Camila Romero,camila.romero43@mail.com,Rosario,Teclado mecánico,Periféricos,28800,4
1308,2025-04-16,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Mochila para notebook,Accesorios,21600,1
1308,2025-04-16,Tomás Fernández,tomás.fernández29@mail.com,Rosario,SSD 1TB,Almacenamiento,65000,4
1308,2025-04-16,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Cargador rápido,Accesorios,9500,1
1327,2025-04-16,Juan Díaz,juan.diaz52@mail.com,Rosario,Hub USB-C,Periféricos,10625,3
1600,2025-04-17,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,"Notebook 15""",Computadoras,850000,3
1600,2025-04-17,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Router WiFi,Redes,38000,2
1039,2025-04-18,Mateo Flores,mateo.flores18@mail.com,La Plata,Hub USB-C,Periféricos,11250,3
1039,2025-04-18,Mateo Flores,mateo.flores18@mail.com,La Plata,Cargador rápido,Accesorios,8550,4
1565,2025-04-18,Camila Romero,camila.romero43@mail.com,Rosario,Hub USB-C,Periféricos,12500,3
1565,2025-04-18,Camila Romero,camila.romero43@mail.com,Rosario,Teclado mecánico,Periféricos,32000,3
1021,2025-04-20,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Webcam HD,Periféricos,18500,1
1021,2025-04-20,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,"Monitor 24""",Monitores,145000,3
1021,2025-04-20,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,58500,2
1040,2025-04-20,Camila Romero,camila.romero43@mail.com,Rosario,Mochila para notebook,Accesorios,20400,3
1040,2025-04-20,Camila Romero,camila.romero43@mail.com,Rosario,"Monitor 24""",Monitores,145000,3
1040,2025-04-20,Camila Romero,camila.romero43@mail.com,Rosario,Teclado mecánico,Periféricos,32000,2
1165,2025-04-20,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,Mochila para notebook,Accesorios,24000,2
1165,2025-04-20,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,Auriculares Bluetooth,Audio,21000,2
1339,2025-04-20,Juan Gómez,juan.gomez0@mail.com,San Juan,Teclado mecánico,Periféricos,27200,2
1339,2025-04-20,Juan Gómez,juan.gomez0@mail.com,San Juan,"Monitor 24""",Monitores,145000,4
1498,2025-04-20,Mateo Flores,mateo.flores56@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,3
1498,2025-04-20,Mateo Flores,mateo.flores56@mail.com,La Plata,Cargador rápido,Accesorios,8075,4
1498,2025-04-20,Mateo Flores,mateo.flores56@mail.com,La Plata,Router WiFi,Redes,38000,1
1503,2025-04-20,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,"Notebook 15""",Computadoras,850000,4
1503,2025-04-20,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,Teclado mecánico,Periféricos,32000,2
1503,2025-04-20,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,Auriculares Bluetooth,Audio,21000,4
1623,2025-04-20,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Silla ergonómica,Muebles,189000,3
1623,2025-04-20,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Webcam HD,Periféricos,16650,4
1625,2025-04-20,Juan Martínez,juan.martinez14@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,2
1625,2025-04-20,Juan Martínez,juan.martinez14@mail.com,Córdoba,Webcam HD,Periféricos,16650,1
1135,2025-04-21,Bruno Torres,bruno.torres46@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,4
1135,2025-04-21,Bruno Torres,bruno.torres46@mail.com,Mendoza,Auriculares Bluetooth,Audio,18900,4
1146,2025-04-21,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Teclado mecánico,Periféricos,32000,1
1146,2025-04-21,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,SSD 1TB,Almacenamiento,55250,4
1146,2025-04-21,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,"Notebook 15""",Computadoras,850000,3
1508,2025-04-23,Lucía Fernández,lucia.fernández10@mail.com,San Juan,Cargador rápido,Accesorios,8075,4
1173,2025-04-24,Sofía López,sofia.lopez5@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,4
1173,2025-04-24,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,7225,4
1271,2025-04-24,Camila Acosta,camila.acosta2@mail.com,Mendoza,"Monitor 24""",Monitores,145000,4
1271,2025-04-24,Camila Acosta,camila.acosta2@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,2
1271,2025-04-24,Camila Acosta,camila.acosta2@mail.com,Mendoza,Webcam HD,Periféricos,18500,3
1453,2025-04-25,Juan Martínez,juan.martinez14@mail.com,Córdoba,"Monitor 24""",Monitores,145000,2
1453,2025-04-25,Juan Martínez,juan.martinez14@mail.com,Córdoba,Auriculares Bluetooth,Audio,21000,3
1453,2025-04-25,Juan Martínez,juan.martinez14@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,4
1077,2025-04-26,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,"Notebook 15""",Computadoras,722500,3
1077,2025-04-26,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,4
1077,2025-04-26,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Router WiFi,Redes,32300,1
1263,2025-04-26,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,4
1263,2025-04-26,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,"Monitor 24""",Monitores,130500,4
1433,2025-04-26,Milagros Pérez,milagros.pérez41@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,1
1433,2025-04-26,Milagros Pérez,milagros.pérez41@mail.com,La Plata,Webcam HD,Periféricos,18500,4
1433,2025-04-26,Milagros Pérez,milagros.pérez41@mail.com,La Plata,"Notebook 15""",Computadoras,722500,2
1006,2025-04-28,Micaela Flores,micaela.flores37@mail.com,Rosario,Auriculares Bluetooth,Audio,21000,1
1006,2025-04-28,Micaela Flores,micaela.flores37@mail.com,Rosario,Mouse inalámbrico,Periféricos,8500,1
1006,2025-04-28,Micaela Flores,micaela.flores37@mail.com,Rosario,Teclado mecánico,Periféricos,32000,3
1149,2025-04-28,Camila Flores,camila.flores45@mail.com,Buenos Aires,Silla ergonómica,Muebles,189000,1
1149,2025-04-28,Camila Flores,camila.flores45@mail.com,Buenos Aires,Router WiFi,Redes,34200,1
1149,2025-04-28,Camila Flores,camila.flores45@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,58500,1
1341,2025-04-28,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Teclado mecánico,Periféricos,32000,1
1341,2025-04-28,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Cargador rápido,Accesorios,9500,3
1529,2025-04-28,Lucía Fernández,lucia.fernández10@mail.com,San Juan,Silla ergonómica,Muebles,210000,3
1546,2025-04-28,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Cargador rápido,Accesorios,9500,1
1546,2025-04-28,Micaela Pérez,micaela.pérez47@mail.com,La Plata,"Monitor 24""",Monitores,145000,4
1569,2025-04-28,Camila Romero,camila.romero43@mail.com,Rosario,Cargador rápido,Accesorios,9500,3
1126,2025-04-30,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,"Monitor 24""",Monitores,145000,1
1126,2025-04-30,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,Hub USB-C,Periféricos,12500,2
1259,2025-04-30,Mateo Flores,mateo.flores18@mail.com,La Plata,Hub USB-C,Periféricos,12500,3
1259,2025-04-30,Mateo Flores,mateo.flores18@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,3
1259,2025-04-30,Mateo Flores,mateo.flores18@mail.com,La Plata,Cargador rápido,Accesorios,8550,2
1393,2025-04-30,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,4
1393,2025-04-30,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Mouse inalámbrico,Periféricos,7225,3
1393,2025-04-30,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Silla ergonómica,Muebles,210000,2
1541,2025-04-30,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Webcam HD,Periféricos,18500,4
1627,2025-04-30,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Webcam HD,Periféricos,15725,4
1627,2025-04-30,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Teclado mecánico,Periféricos,32000,2
1639,2025-04-30,Camila Acosta,camila.acosta2@mail.com,Mendoza,Router WiFi,Redes,38000,3
1018,2025-05-01,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Teclado mecánico,Periféricos,27200,2
1018,2025-05-01,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Hub USB-C,Periféricos,10625,1
1103,2025-05-01,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Router WiFi,Redes,34200,1
1103,2025-05-01,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Webcam HD,Periféricos,18500,1
1103,2025-05-01,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Auriculares Bluetooth,Audio,21000,4
1174,2025-05-01,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Teclado mecánico,Periféricos,32000,2
1174,2025-05-01,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,SSD 1TB,Almacenamiento,65000,3
1417,2025-05-01,Mateo Flores,mateo.flores56@mail.com,La Plata,Webcam HD,Periféricos,18500,4
1417,2025-05-01,Mateo Flores,mateo.flores56@mail.com,La Plata,Teclado mecánico,Periféricos,32000,2
1472,2025-05-01,Juan Díaz,juan.diaz52@mail.com,Rosario,Mochila para notebook,Accesorios,20400,4
1007,2025-05-02,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Router WiFi,Redes,32300,2
1007,2025-05-02,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Mochila para notebook,Accesorios,20400,2
1233,2025-05-03,Rocío Torres,rocio.torres6@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,2
1347,2025-05-03,Juan Flores,juan.flores50@mail.com,La Plata,"Notebook 15""",Computadoras,765000,2
1347,2025-05-03,Juan Flores,juan.flores50@mail.com,La Plata,Teclado mecánico,Periféricos,27200,1
1551,2025-05-03,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Mouse inalámbrico,Periféricos,7650,3
1551,2025-05-03,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,"Monitor 24""",Monitores,130500,3
1551,2025-05-03,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Teclado mecánico,Periféricos,27200,4
1068,2025-05-04,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Mochila para notebook,Accesorios,24000,4
1068,2025-05-04,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Router WiFi,Redes,38000,1
1068,2025-05-04,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Cargador rápido,Accesorios,8550,2
1180,2025-05-04,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,"Notebook 15""",Computadoras,850000,3
1180,2025-05-04,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,"Monitor 24""",Monitores,130500,1
1180,2025-05-04,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Teclado mecánico,Periféricos,32000,4
1060,2025-05-05,Micaela Flores,micaela.flores37@mail.com,Rosario,Cargador rápido,Accesorios,8075,3
1069,2025-05-05,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,Router WiFi,Redes,34200,3
1069,2025-05-05,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,Hub USB-C,Periféricos,11250,3
1268,2025-05-05,Franco Fernández,franco.fernández58@mail.com,La Plata,Hub USB-C,Periféricos,10625,2
1268,2025-05-05,Franco Fernández,franco.fernández58@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,3
1268,2025-05-05,Franco Fernández,franco.fernández58@mail.com,La Plata,"Notebook 15""",Computadoras,765000,4
1279,2025-05-05,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Auriculares Bluetooth,Audio,21000,1
1279,2025-05-05,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Webcam HD,Periféricos,16650,4
1279,2025-05-05,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Teclado mecánico,Periféricos,27200,4
1293,2025-05-05,Emilio López,emilio.lopez57@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,2
1293,2025-05-05,Emilio López,emilio.lopez57@mail.com,Buenos Aires,"Monitor 24""",Monitores,145000,3
1293,2025-05-05,Emilio López,emilio.lopez57@mail.com,Buenos Aires,"Notebook 15""",Computadoras,765000,3
1299,2025-05-05,Valentina Flores,valentina.flores36@mail.com,Rosario,"Notebook 15""",Computadoras,850000,4
1299,2025-05-05,Valentina Flores,valentina.flores36@mail.com,Rosario,Webcam HD,Periféricos,15725,1
1310,2025-05-05,Rocío Gómez,rocio.gomez59@mail.com,La Plata,"Monitor 24""",Monitores,123250,3
1310,2025-05-05,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Silla ergonómica,Muebles,189000,4
1310,2025-05-05,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Cargador rápido,Accesorios,8550,2
1604,2025-05-05,Juan Flores,juan.flores50@mail.com,La Plata,Mouse inalámbrico,Periféricos,7225,4
1064,2025-05-06,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,Webcam HD,Periféricos,18500,4
1272,2025-05-06,Franco Fernández,franco.fernández24@mail.com,Córdoba,Silla ergonómica,Muebles,210000,3
1272,2025-05-06,Franco Fernández,franco.fernández24@mail.com,Córdoba,Router WiFi,Redes,34200,4
1353,2025-05-06,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,"Notebook 15""",Computadoras,765000,1
1324,2025-05-07,Rocío Torres,rocio.torres6@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,3
1324,2025-05-07,Rocío Torres,rocio.torres6@mail.com,Mendoza,Mochila para notebook,Accesorios,21600,1
1390,2025-05-07,Rocío Torres,rocio.torres6@mail.com,Mendoza,Auriculares Bluetooth,Audio,21000,1
1390,2025-05-07,Rocío Torres,rocio.torres6@mail.com,Mendoza,Webcam HD,Periféricos,18500,4
1390,2025-05-07,Rocío Torres,rocio.torres6@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1584,2025-05-07,Juan Martínez,juan.martinez14@mail.com,Córdoba,Webcam HD,Periféricos,15725,2
1584,2025-05-07,Juan Martínez,juan.martinez14@mail.com,Córdoba,Mochila para notebook,Accesorios,24000,2
1584,2025-05-07,Juan Martínez,juan.martinez14@mail.com,Córdoba,"Monitor 24""",Monitores,145000,1
1012,2025-05-08,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Mochila para notebook,Accesorios,24000,1
1030,2025-05-08,Agustina Flores,agustina.flores51@mail.com,Córdoba,"Monitor 24""",Monitores,145000,4
1030,2025-05-08,Agustina Flores,agustina.flores51@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,4
1044,2025-05-08,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Mochila para notebook,Accesorios,21600,2
1363,2025-05-08,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Cargador rápido,Accesorios,9500,3
1363,2025-05-08,Sofía Gómez,sofia.gomez20@mail.com,San Juan,SSD 1TB,Almacenamiento,65000,3
1377,2025-05-08,Camila Flores,camila.flores45@mail.com,Buenos Aires,"Notebook 15""",Computadoras,850000,1
1377,2025-05-08,Camila Flores,camila.flores45@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,3
1561,2025-05-08,Camila López,camila.lopez12@mail.com,Córdoba,SSD 1TB,Almacenamiento,65000,1
1561,2025-05-08,Camila López,camila.lopez12@mail.com,Córdoba,"Monitor 24""",Monitores,123250,4
1561,2025-05-08,Camila López,camila.lopez12@mail.com,Córdoba,Teclado mecánico,Periféricos,27200,1
1127,2025-05-09,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Teclado mecánico,Periféricos,32000,1
1171,2025-05-09,Santiago Pérez,santiago.pérez8@mail.com,Buenos Aires,Router WiFi,Redes,38000,4
1488,2025-05-09,Camila Romero,camila.romero43@mail.com,Rosario,Mouse inalámbrico,Periféricos,8500,3
1491,2025-05-09,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Hub USB-C,Periféricos,12500,4
1556,2025-05-09,Juan Díaz,juan.diaz52@mail.com,Rosario,Mochila para notebook,Accesorios,24000,4
1556,2025-05-09,Juan Díaz,juan.diaz52@mail.com,Rosario,"Notebook 15""",Computadoras,765000,3
1556,2025-05-09,Juan Díaz,juan.diaz52@mail.com,Rosario,Hub USB-C,Periféricos,10625,4
1572,2025-05-09,Franco Torres,franco.torres19@mail.com,Buenos Aires,Hub USB-C,Periféricos,12500,1
1572,2025-05-09,Franco Torres,franco.torres19@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,1
1572,2025-05-09,Franco Torres,franco.torres19@mail.com,Buenos Aires,"Notebook 15""",Computadoras,765000,3
1598,2025-05-09,Camila López,camila.lopez12@mail.com,Córdoba,Mouse inalámbrico,Periféricos,7650,2
1598,2025-05-09,Camila López,camila.lopez12@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,4
1455,2025-05-10,Santiago López,santiago.lopez7@mail.com,San Juan,Cargador rápido,Accesorios,9500,2
1455,2025-05-10,Santiago López,santiago.lopez7@mail.com,San Juan,"Monitor 24""",Monitores,130500,3
1512,2025-05-10,Tomás Acosta,tomás.acosta39@mail.com,La Plata,Teclado mecánico,Periféricos,27200,2
1402,2025-05-12,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Cargador rápido,Accesorios,9500,1
1461,2025-05-12,Emilio López,emilio.lopez57@mail.com,Buenos Aires,Auriculares Bluetooth,Audio,18900,3
1461,2025-05-12,Emilio López,emilio.lopez57@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,1
1461,2025-05-12,Emilio López,emilio.lopez57@mail.com,Buenos Aires,Webcam HD,Periféricos,18500,2
1574,2025-05-12,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,1
1574,2025-05-12,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,"Notebook 15""",Computadoras,722500,2
1615,2025-05-12,Martín Martínez,martin.martinez33@mail.com,Rosario,SSD 1TB,Almacenamiento,55250,2
1650,2025-05-12,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,3
1650,2025-05-12,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Silla ergonómica,Muebles,210000,2
1356,2025-05-13,Martín Martínez,martin.martinez33@mail.com,Rosario,SSD 1TB,Almacenamiento,65000,2
1405,2025-05-14,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Teclado mecánico,Periféricos,32000,3
1468,2025-05-14,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,2
1468,2025-05-14,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Mouse inalámbrico,Periféricos,7650,1
1468,2025-05-14,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Silla ergonómica,Muebles,189000,2
1544,2025-05-14,Florencia Romero,florencia.romero16@mail.com,Mendoza,"Notebook 15""",Computadoras,765000,3
1544,2025-05-14,Florencia Romero,florencia.romero16@mail.com,Mendoza,Hub USB-C,Periféricos,11250,2
1544,2025-05-14,Florencia Romero,florencia.romero16@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,4
1566,2025-05-15,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Webcam HD,Periféricos,15725,4
1610,2025-05-15,Mateo Flores,mateo.flores18@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,4
1610,2025-05-15,Mateo Flores,mateo.flores18@mail.com,La Plata,Mochila para notebook,Accesorios,20400,1
1610,2025-05-15,Mateo Flores,mateo.flores18@mail.com,La Plata,Mouse inalámbrico,Periféricos,7225,3
1034,2025-05-16,Micaela Flores,micaela.flores37@mail.com,Rosario,Teclado mecánico,Periféricos,32000,4
1129,2025-05-16,Bruno Martínez,bruno.martinez11@mail.com,Córdoba,"Monitor 24""",Monitores,123250,4
1375,2025-05-16,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Teclado mecánico,Periféricos,32000,2
1494,2025-05-16,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,"Monitor 24""",Monitores,145000,3
1211,2025-05-17,Santiago López,santiago.lopez7@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,1
1211,2025-05-17,Santiago López,santiago.lopez7@mail.com,San Juan,"Monitor 24""",Monitores,130500,3
1243,2025-05-17,Nicolás Romero,nicolás.romero28@mail.com,San Juan,Webcam HD,Periféricos,18500,1
1243,2025-05-17,Nicolás Romero,nicolás.romero28@mail.com,San Juan,Hub USB-C,Periféricos,12500,3
1636,2025-05-17,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,1
1636,2025-05-17,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Router WiFi,Redes,34200,4
1331,2025-05-18,Santiago Díaz,santiago.diaz40@mail.com,San Juan,"Notebook 15""",Computadoras,850000,1
1331,2025-05-18,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Cargador rápido,Accesorios,8075,4
1331,2025-05-18,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Mochila para notebook,Accesorios,24000,3
1290,2025-05-19,Florencia Romero,florencia.romero48@mail.com,Córdoba,"Monitor 24""",Monitores,145000,1
1094,2025-05-20,Camila Flores,camila.flores45@mail.com,Buenos Aires,Mochila para notebook,Accesorios,21600,2
1094,2025-05-20,Camila Flores,camila.flores45@mail.com,Buenos Aires,Cargador rápido,Accesorios,8550,2
1191,2025-05-21,Sofía Torres,sofia.torres27@mail.com,San Juan,Mouse inalámbrico,Periféricos,7225,3
1191,2025-05-21,Sofía Torres,sofia.torres27@mail.com,San Juan,Teclado mecánico,Periféricos,32000,2
1191,2025-05-21,Sofía Torres,sofia.torres27@mail.com,San Juan,"Notebook 15""",Computadoras,722500,2
1260,2025-05-21,Franco Torres,franco.torres19@mail.com,Buenos Aires,Silla ergonómica,Muebles,189000,2
1337,2025-05-21,Lucía Fernández,lucia.fernández10@mail.com,San Juan,Router WiFi,Redes,38000,3
1256,2025-05-22,Florencia Torres,florencia.torres9@mail.com,Córdoba,Cargador rápido,Accesorios,9500,1
1032,2025-05-23,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Webcam HD,Periféricos,15725,3
1195,2025-05-23,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Teclado mecánico,Periféricos,32000,1
1369,2025-05-24,Florencia Torres,florencia.torres9@mail.com,Córdoba,Mouse inalámbrico,Periféricos,7225,2
1384,2025-05-24,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,"Monitor 24""",Monitores,145000,2
1384,2025-05-24,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Mouse inalámbrico,Periféricos,7650,4
1170,2025-05-25,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Silla ergonómica,Muebles,210000,4
1170,2025-05-25,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Cargador rápido,Accesorios,8075,2
1346,2025-05-26,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Mouse inalámbrico,Periféricos,7225,2
1346,2025-05-26,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Router WiFi,Redes,34200,2
1346,2025-05-26,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Webcam HD,Periféricos,18500,3
1553,2025-05-26,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Silla ergonómica,Muebles,210000,3
1553,2025-05-26,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Hub USB-C,Periféricos,10625,2
1553,2025-05-26,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,SSD 1TB,Almacenamiento,58500,2
1197,2025-05-27,Tomás Acosta,tomás.acosta39@mail.com,La Plata,Mochila para notebook,Accesorios,24000,2
1197,2025-05-27,Tomás Acosta,tomás.acosta39@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,4
1197,2025-05-27,Tomás Acosta,tomás.acosta39@mail.com,La Plata,Teclado mecánico,Periféricos,32000,4
1576,2025-05-27,Tomás Acosta,tomás.acosta39@mail.com,La Plata,Router WiFi,Redes,38000,2
1576,2025-05-27,Tomás Acosta,tomás.acosta39@mail.com,La Plata,"Monitor 24""",Monitores,123250,4
1218,2025-05-28,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,"Notebook 15""",Computadoras,722500,4
1230,2025-05-28,Franco Torres,franco.torres19@mail.com,Buenos Aires,Auriculares Bluetooth,Audio,21000,4
1230,2025-05-28,Franco Torres,franco.torres19@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,3
1230,2025-05-28,Franco Torres,franco.torres19@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,55250,1
1322,2025-05-28,Juan Martínez,juan.martinez14@mail.com,Córdoba,Mochila para notebook,Accesorios,20400,4
1490,2025-05-28,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Router WiFi,Redes,34200,4
1490,2025-05-28,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,7225,3
1490,2025-05-28,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,"Notebook 15""",Computadoras,850000,1
1462,2025-05-29,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,Router WiFi,Redes,38000,4
1462,2025-05-29,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,1
1485,2025-05-29,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,SSD 1TB,Almacenamiento,55250,2
1485,2025-05-29,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,Router WiFi,Redes,38000,3
1485,2025-05-29,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,"Monitor 24""",Monitores,123250,3
1507,2025-05-29,Rocío Torres,rocio.torres6@mail.com,Mendoza,Webcam HD,Periféricos,16650,3
1507,2025-05-29,Rocío Torres,rocio.torres6@mail.com,Mendoza,Hub USB-C,Periféricos,11250,4
1507,2025-05-29,Rocío Torres,rocio.torres6@mail.com,Mendoza,Teclado mecánico,Periféricos,28800,1
1521,2025-05-29,Bruno Torres,bruno.torres46@mail.com,Mendoza,Mochila para notebook,Accesorios,21600,1
1081,2025-05-30,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,3
1477,2025-05-30,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Silla ergonómica,Muebles,210000,1
1477,2025-05-30,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,4
1477,2025-05-30,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Teclado mecánico,Periféricos,32000,4
1134,2025-05-31,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,4
